fecha,precio
2023-03-03 16:00:00,4779.2271275
2023-03-03 16:15:00,4780.007589285714
2023-03-03 16:30:00,4780.214584
2023-03-03 16:45:00,4780.39808125
2023-03-03 17:00:00,4780.574991666667
2023-03-03 17:15:00,4780.7408115384615
2023-03-03 17:30:00,4780.82262
2023-03-03 17:45:00,4780.8529285714285
2023-03-03 18:00:00,4780.8829
2023-03-06 13:00:00,4788.3511607142855
2023-03-06 13:15:00,4776.477271186441
2023-03-06 13:30:00,4774.512846153846
2023-03-06 13:45:00,4771.538181372549
2023-03-06 14:00:00,4766.329001428571
2023-03-06 14:15:00,4760.130043165467
2023-03-06 14:30:00,4756.672275675675
2023-03-06 14:45:00,4754.8968421875
2023-03-06 15:00:00,4752.523070114942
2023-03-06 15:15:00,4748.989987012987
2023-03-06 15:30:00,4746.0946171875
2023-03-06 15:45:00,4744.136135714286
2023-03-06 16:00:00,4742.524448076923
2023-03-06 16:15:00,4740.796216216216
2023-03-06 16:30:00,4739.650056097561
2023-03-06 16:45:00,4738.827607142857
2023-03-06 17:00:00,4737.97218125
2023-03-06 17:15:00,4736.97429
2023-03-06 17:30:00,4736.217324489796
2023-03-06 17:45:00,4735.274065217391
2023-03-07 13:00:00,4676.78958
2023-03-07 13:15:00,4680.349267346939
2023-03-07 13:30:00,4682.155226086957
2023-03-07 13:45:00,4682.479802777778
2023-03-07 14:00:00,4683.979375471698
2023-03-07 14:15:00,4690.703718421052
2023-03-07 14:30:00,4700.668213432836
2023-03-07 14:45:00,4709.61095
2023-03-07 15:00:00,4720.678037894737
2023-03-07 15:15:00,4729.598086764706
2023-03-07 15:30:00,4733.32052278481
2023-03-07 15:45:00,4736.259377419356
2023-03-07 16:00:00,4738.649829999999
2023-03-07 16:15:00,4740.302829824562
2023-03-07 16:30:00,4741.47124032258
2023-03-07 16:45:00,4742.402993617022
2023-03-07 17:00:00,4743.522486666667
2023-03-07 17:15:00,4743.690553846154
2023-03-07 17:30:00,4743.937449999999
2023-03-07 17:45:00,4744.396743333333
2023-03-08 13:00:00,4767.468664285714
2023-03-08 13:15:00,4775.936494285714
2023-03-08 13:30:00,4774.280716666666
2023-03-08 13:45:00,4777.325647368421
2023-03-08 14:00:00,4777.057083050848
2023-03-08 14:15:00,4775.0146745098045
2023-03-08 14:30:00,4771.800859375
2023-03-08 14:45:00,4768.560709433962
2023-03-08 15:00:00,4765.577436792453
2023-03-08 15:15:00,4761.00781980198
2023-03-08 15:30:00,4758.099844897959
2023-03-08 15:45:00,4756.5350770491805
2023-03-08 16:00:00,4754.8859493150685
2023-03-08 16:15:00,4753.799216666666
2023-03-08 16:30:00,4753.721009302325
2023-03-08 16:45:00,4754.094780555555
2023-03-08 17:00:00,4754.113008333333
2023-03-08 17:15:00,4754.15779375
2023-03-08 17:30:00,4754.333306666666
2023-03-08 17:45:00,4755.470214285715
2023-03-10 13:00:00,4777.454878947368
2023-03-10 13:15:00,4780.362841463415
2023-03-10 13:30:00,4783.0436584699455
2023-03-10 13:45:00,4772.831534146341
2023-03-10 14:00:00,4769.79692890625
2023-03-10 14:15:00,4769.839041666666
2023-03-10 14:30:00,4770.083688888889
2023-03-10 14:45:00,4768.638741935484
2023-03-10 15:00:00,4766.665628915663
2023-03-10 15:15:00,4763.400631521739
2023-03-10 15:30:00,4760.126221212121
2023-03-10 15:45:00,4758.583233333333
2023-03-10 16:00:00,4757.6620620689655
2023-03-10 16:15:00,4756.8209
2023-03-10 16:30:00,4755.642923943662
2023-03-10 16:45:00,4752.699807954546
2023-03-10 17:00:00,4750.618837313433
2023-03-10 17:15:00,4749.199763636364
2023-03-10 17:30:00,4748.644304
2023-03-10 17:45:00,4748.33825
2023-03-13 13:00:00,4786.538858333333
2023-03-13 13:15:00,4782.725545901639
2023-03-13 13:30:00,4781.740378378378
2023-03-13 13:45:00,4778.913859183674
